Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_ART","15.4.2a Mountain Green Cover Index: Total; Land Cover: Artificial surfaces","2010","2010","%","0.08","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_ART","15.4.2a Mountain Green Cover Index: Total; Land Cover: Artificial surfaces","2015","2015","%","0.08","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_ART","15.4.2a Mountain Green Cover Index: Total; Land Cover: Artificial surfaces","2018","2018","%","0.08","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_CRP","15.4.2a Mountain Green Cover Index: Total; Land Cover: Croplands","2000","2000","%","1.68","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_CRP","15.4.2a Mountain Green Cover Index: Total; Land Cover: Croplands","2005","2005","%","1.43","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_CRP","15.4.2a Mountain Green Cover Index: Total; Land Cover: Croplands","2010","2010","%","1.43","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_CRP","15.4.2a Mountain Green Cover Index: Total; Land Cover: Croplands","2015","2015","%","1.46","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_CRP","15.4.2a Mountain Green Cover Index: Total; Land Cover: Croplands","2018","2018","%","1.45","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_GRS","15.4.2a Mountain Green Cover Index: Total; Land Cover: Grassland","2000","2000","%","16.09","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_GRS","15.4.2a Mountain Green Cover Index: Total; Land Cover: Grassland","2005","2005","%","15.62","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_GRS","15.4.2a Mountain Green Cover Index: Total; Land Cover: Grassland","2010","2010","%","14.59","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_GRS","15.4.2a Mountain Green Cover Index: Total; Land Cover: Grassland","2015","2015","%","14.28","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_GRS","15.4.2a Mountain Green Cover Index: Total; Land Cover: Grassland","2018","2018","%","14.3","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_IWB","15.4.2a Mountain Green Cover Index: Total; Land Cover: Inland water bodies","2000","2000","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_IWB","15.4.2a Mountain Green Cover Index: Total; Land Cover: Inland water bodies","2005","2005","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_IWB","15.4.2a Mountain Green Cover Index: Total; Land Cover: Inland water bodies","2010","2010","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_IWB","15.4.2a Mountain Green Cover Index: Total; Land Cover: Inland water bodies","2015","2015","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_IWB","15.4.2a Mountain Green Cover Index: Total; Land Cover: Inland water bodies","2018","2018","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_MGCI","15.4.2a Mountain Green Cover Index: Total; Land Cover: MGCI","2000","2000","%","76.66","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_MGCI","15.4.2a Mountain Green Cover Index: Total; Land Cover: MGCI","2005","2005","%","76.33","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_MGCI","15.4.2a Mountain Green Cover Index: Total; Land Cover: MGCI","2010","2010","%","75.41","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_MGCI","15.4.2a Mountain Green Cover Index: Total; Land Cover: MGCI","2015","2015","%","75.24","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_MGCI","15.4.2a Mountain Green Cover Index: Total; Land Cover: MGCI","2018","2018","%","75.46","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_PSG","15.4.2a Mountain Green Cover Index: Total; Land Cover: Permanent snow and glaciers","2000","2000","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_PSG","15.4.2a Mountain Green Cover Index: Total; Land Cover: Permanent snow and glaciers","2005","2005","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_PSG","15.4.2a Mountain Green Cover Index: Total; Land Cover: Permanent snow and glaciers","2010","2010","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_PSG","15.4.2a Mountain Green Cover Index: Total; Land Cover: Permanent snow and glaciers","2015","2015","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_PSG","15.4.2a Mountain Green Cover Index: Total; Land Cover: Permanent snow and glaciers","2018","2018","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SHR","15.4.2a Mountain Green Cover Index: Total; Land Cover: Shrub-covered areas","2000","2000","%","52.02","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SHR","15.4.2a Mountain Green Cover Index: Total; Land Cover: Shrub-covered areas","2005","2005","%","51.97","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SHR","15.4.2a Mountain Green Cover Index: Total; Land Cover: Shrub-covered areas","2010","2010","%","51.87","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SHR","15.4.2a Mountain Green Cover Index: Total; Land Cover: Shrub-covered areas","2015","2015","%","51.73","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SHR","15.4.2a Mountain Green Cover Index: Total; Land Cover: Shrub-covered areas","2018","2018","%","51.23","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SAF","15.4.2a Mountain Green Cover Index: Total; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2000","2000","%","0.04","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SAF","15.4.2a Mountain Green Cover Index: Total; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2005","2005","%","0.04","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SAF","15.4.2a Mountain Green Cover Index: Total; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2010","2010","%","0.04","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SAF","15.4.2a Mountain Green Cover Index: Total; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2015","2015","%","0.04","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SAF","15.4.2a Mountain Green Cover Index: Total; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2018","2018","%","0.04","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SNV","15.4.2a Mountain Green Cover Index: Total; Land Cover: Sparsely natural vegetated areas","2000","2000","%","8.87","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SNV","15.4.2a Mountain Green Cover Index: Total; Land Cover: Sparsely natural vegetated areas","2005","2005","%","9.28","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SNV","15.4.2a Mountain Green Cover Index: Total; Land Cover: Sparsely natural vegetated areas","2010","2010","%","10.2","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SNV","15.4.2a Mountain Green Cover Index: Total; Land Cover: Sparsely natural vegetated areas","2015","2015","%","10.69","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_SNV","15.4.2a Mountain Green Cover Index: Total; Land Cover: Sparsely natural vegetated areas","2018","2018","%","10.87","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_TBL","15.4.2a Mountain Green Cover Index: Total; Land Cover: Terrestrial barren land","2000","2000","%","14.39","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_TBL","15.4.2a Mountain Green Cover Index: Total; Land Cover: Terrestrial barren land","2005","2005","%","14.31","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_TBL","15.4.2a Mountain Green Cover Index: Total; Land Cover: Terrestrial barren land","2010","2010","%","14.31","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_TBL","15.4.2a Mountain Green Cover Index: Total; Land Cover: Terrestrial barren land","2015","2015","%","13.99","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_TBL","15.4.2a Mountain Green Cover Index: Total; Land Cover: Terrestrial barren land","2018","2018","%","13.59","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_TRE","15.4.2a Mountain Green Cover Index: Total; Land Cover: Tree-covered areas","2000","2000","%","6.83","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_TRE","15.4.2a Mountain Green Cover Index: Total; Land Cover: Tree-covered areas","2005","2005","%","7.27","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_TRE","15.4.2a Mountain Green Cover Index: Total; Land Cover: Tree-covered areas","2010","2010","%","7.47","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_TRE","15.4.2a Mountain Green Cover Index: Total; Land Cover: Tree-covered areas","2015","2015","%","7.73","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_TRE","15.4.2a Mountain Green Cover Index: Total; Land Cover: Tree-covered areas","2018","2018","%","8.43","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_DGRDA-C02","15.4.2b Area of degraded mountain land: Alpine","2015","2015","km2","","M","Missing value (data cannot exist, not applicable)","Non-relevant | NA | NaN = Not relevant"
